422	347	256
77	464	316
347	422	78
350	467	132
207	203	467
315	77	442
78	203	316
510	133	489
257	468	133
509	510	254
131	489	420
254	510	489
215	507	508
323	508	466
509	254	466
417	130	256
489	133	349
421	131	420
466	254	131
129	417	252
130	420	256
421	420	255
489	349	420
323	421	255
466	131	421
466	508	509
479	392	506
130	624	255
215	508	323
624	130	253
255	420	130
463	346	252
130	417	129
388	478	416
202	464	77
315	76	388
305	63	251
477	198	74
315	442	198
316	464	78
202	252	464
191	67	309
477	74	386
199	477	200
199	198	477
199	387	198
199	200	75
199	75	387
382	189	75
75	200	382
477	386	200
66	308	383
313	200	386
438	308	191
382	200	67
191	476	52
72	196	73
313	309	200
476	191	309
73	196	313
73	197	195
73	313	386
196	309	313
314	312	197
68	193	453
73	195	72
71	384	195
312	70	194
385	80	70
311	384	194
71	197	312
312	194	384
194	193	311
192	72	384
71	312	384
384	72	195
439	309	196
192	439	72
476	309	439
225	192	310
52	476	192
402	41	368
484	283	41
193	68	311
402	310	68
282	284	40
368	41	167
402	368	285
369	282	166
167	284	368
167	40	284
42	369	39
482	368	284
493	51	53
104	225	285
481	168	39
482	369	42
482	104	285
450	192	225
42	168	449
450	225	104
104	492	450
296	191	52
450	492	398
297	178	54
398	492	179
42	39	168
482	42	449
481	103	168
308	66	437
383	190	66
67	308	382
67	191	308
190	437	66
299	298	55
75	307	315
189	437	381
307	381	65
181	374	48
64	307	65
437	190	381
64	65	306
381	298	299
65	381	299
298	49	55
65	299	306
435	293	176
55	435	299
55	49	435
378	56	181
56	435	181
181	436	301
175	373	48
301	57	181
306	299	56
300	378	181
300	188	306
57	300	181
57	380	300
182	57	301
182	380	57
436	474	301
138	6	137
182	58	187
301	474	58
187	379	186
58	474	379
61	415	461
348	418	253
58	182	301
187	380	182
478	201	305
250	461	415
478	305	462
63	304	251
64	201	441
64	188	201
462	305	251
380	187	305
388	76	441
315	307	76
478	441	201
76	64	441
77	388	202
77	315	388
128	419	346
388	441	478
416	463	202
465	345	127
388	416	202
478	462	416
346	462	128
462	251	128
127	625	465
624	323	255
346	419	348
250	345	465
252	348	129
419	418	348
416	346	463
416	462	346
625	624	418
130	129	253
418	624	253
91	215	323
507	479	506
444	506	392
215	479	507
215	91	479
623	392	91
621	504	92
92	505	324
502	620	501
92	504	505
505	444	324
214	622	324
622	92	324
344	127	460
465	418	419
623	622	214
185	62	345
185	475	62
345	460	127
62	475	460
418	465	625
419	128	250
419	250	465
461	304	61
128	461	250
128	251	461
186	61	304
185	345	415
302	61	186
185	415	61
459	344	249
459	626	344
351	590	613
134	1	613
134	351	1
184	2	303
258	134	2
626	625	127
1	351	613
414	459	249
126	626	459
126	303	612
626	127	344
622	621	92
621	325	503
499	500	246
591	615	614
125	248	616
247	123	412
619	618	412
246	413	123
619	412	123
413	500	501
123	413	619
123	497	246
246	343	499
497	498	343
343	246	497
500	413	246
497	123	496
496	247	495
496	123	247
124	248	495
590	3	135
125	616	458
617	248	124
617	616	248
590	591	613
615	458	616
592	615	591
593	125	458
615	592	593
125	593	494
258	351	134
258	3	351
424	136	135
259	4	588
139	588	6
4	137	6
588	589	259
184	424	258
60	475	136
424	135	3
259	589	135
459	414	303
60	424	184
60	136	424
475	59	352
303	414	184
249	475	414
475	352	136
4	6	588
185	302	59
186	379	302
59	137	425
59	302	137
4	425	137
352	59	425
136	4	259
136	352	4
302	5	137
427	263	355
48	183	436
10	264	183
379	5	302
379	474	5
10	11	263
142	12	265
354	10	263
183	142	10
426	354	9
264	10	354
263	9	354
141	8	262
8	141	261
9	263	141
584	8	261
7	353	6
264	426	138
9	141	262
426	262	7
426	9	262
8	140	262
353	260	6
586	353	7
586	260	353
7	140	586
7	262	140
584	585	8
141	263	427
10	142	11
48	373	142
427	355	265
265	12	145
13	265	145
142	373	12
11	265	355
11	142	265
261	427	143
427	265	13
143	427	13
261	141	427
145	266	13
144	582	583
144	268	582
266	583	143
268	469	428
357	267	145
268	17	469
268	144	17
147	15	146
17	356	15
13	266	143
14	144	266
267	146	15
472	433	288
15	147	17
288	170	269
358	269	147
19	17	147
149	170	287
288	433	44
18	19	269
19	147	269
290	433	472
44	371	170
472	358	146
288	269	358
372	472	146
372	291	290
146	16	372
12	373	174
174	16	357
174	372	16
12	357	145
12	174	357
176	292	374
174	373	292
374	175	48
374	292	175
435	176	374
293	47	176
49	291	173
372	174	47
180	49	298
173	47	293
177	291	49
172	290	291
49	173	293
291	372	173
291	177	46
377	190	54
152	21	22
172	291	46
177	180	377
298	381	180
180	177	49
294	46	177
438	434	473
294	177	377
294	377	54
180	190	377
296	438	191
296	179	438
190	297	54
493	492	449
297	473	178
473	383	438
295	473	434
297	383	473
50	289	375
375	294	54
295	171	50
46	294	375
493	53	376
434	438	53
438	179	53
296	398	179
492	493	179
53	179	376
286	370	432
493	376	179
51	493	449
51	434	53
370	21	150
289	172	46
171	295	51
50	375	178
449	286	51
371	44	172
288	44	170
103	286	168
295	50	178
289	46	375
171	289	50
171	45	371
290	44	433
172	289	371
372	290	472
172	44	290
171	371	289
45	170	371
270	150	20
169	270	149
370	150	432
43	169	45
429	26	361
359	20	152
271	152	22
20	153	270
22	155	271
273	156	274
361	27	362
155	151	448
22	21	151
152	150	21
171	432	45
171	51	286
21	370	151
432	171	286
370	103	151
481	224	103
168	286	449
103	370	286
103	224	334
481	471	224
334	397	103
448	273	155
480	448	397
156	28	274
155	273	27
448	480	156
448	156	273
32	159	31
480	32	156
480	334	32
32	28	156
32	31	28
329	220	572
329	276	220
220	276	490
276	97	30
276	30	363
276	329	97
573	329	572
219	97	573
219	158	97
363	158	275
30	97	158
273	274	27
28	157	274
275	29	157
275	158	29
274	29	445
29	158	394
362	445	326
362	274	445
328	219	573
447	158	219
96	394	328
327	29	394
574	218	446
217	327	95
574	96	573
574	446	96
393	326	218
326	217	218
217	326	445
218	574	94
272	360	25
429	361	362
29	217	445
95	218	217
154	362	216
27	274	362
26	359	361
271	155	361
271	359	152
271	361	359
150	270	432
149	269	170
45	169	287
43	432	270
43	270	169
153	23	18
169	149	287
270	18	149
152	20	150
359	153	20
154	360	429
153	359	26
360	23	153
153	26	360
148	18	428
148	19	18
469	148	428
469	19	148
428	23	580
428	580	581
580	23	579
579	24	578
579	23	24
23	360	24
26	429	360
362	154	429
25	575	272
216	25	154
216	93	575
94	393	218
93	216	326
610	609	242
94	93	393
575	25	216
595	594	234
576	272	575
527	528	240
234	594	113
